"id";"detection_timestamp";"vehicle_number";"car_id";"frame_number";"confidence_score";"vehicle_color";"vehicle_model";"detection_location";"image_path";"video_source";"additional_info";"matched_stolen_id";"match_severity"
170;"2026-03-09 16:18:22";"AP24EC0284";1;1720;0.65;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
171;"2026-03-09 16:18:37";"AP28CC0000";0;1760;0.82;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
172;"2026-03-09 16:18:48";"AP28CC0000";0;1800;0.86;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
173;"2026-03-09 16:19:04";"KA84KA0000";0;1840;0.9;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
174;"2026-03-09 16:19:22";"KA84KA0000";1;1880;0.95;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
175;"2026-03-09 16:19:56";"KA84KA0000";1;1920;0.86;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
176;"2026-03-09 16:20:41";"KA84KA0000";0;1960;0.95;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
177;"2026-03-09 16:21:35";"AP58NC0111";1;2040;0.73;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
178;"2026-03-09 16:30:33";"KA10LT0331";0;20;0.7;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
179;"2026-03-09 16:31:44";"KA20ZT0001";0;60;0.83;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
180;"2026-03-09 16:32:27";"KA00KA0033";0;100;0.77;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
181;"2026-03-09 16:34:48";"KA11LA0033";0;240;0.62;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
182;"2026-03-09 16:35:06";"KA10AA0033";1;260;0.77;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
183;"2026-03-09 16:35:23";"KA10KA0033";0;280;0.6;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
184;"2026-03-09 16:36:00";"KA11LA0033";0;320;0.66;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
185;"2026-03-09 16:36:22";"KA01OI5710";1;340;0.68;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
186;"2026-03-09 16:37:24";"KA27ZA0033";0;400;0.61;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
187;"2026-03-09 16:37:48";"KA01QS4524";2;420;0.69;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
188;"2026-03-09 16:38:04";"KA03KA0000";0;420;0.75;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
189;"2026-03-09 16:39:38";"KA41AA0033";0;520;0.65;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
190;"2026-03-09 16:39:53";"KA03KA0000";4;540;0.94;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
191;"2026-03-09 16:40:10";"KA00AO0000";3;560;0.72;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
192;"2026-03-09 16:40:24";"KA05TH7103";2;580;0.69;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
193;"2026-03-09 16:40:39";"KA01OH5710";4;600;0.7;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
194;"2026-03-09 16:41:23";"KA00OK0000";0;640;0.79;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
195;"2026-03-09 16:44:22";"KA51KA0000";0;860;0.84;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
197;"2026-03-09 16:53:24";"KA10LT0331";0;20;0.7;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
198;"2026-03-09 16:54:20";"KA20ZT0001";0;60;0.83;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
199;"2026-03-09 16:55:07";"KA00KA0033";0;100;0.77;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
200;"2026-03-09 16:57:07";"KA11LA0033";0;240;0.62;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
201;"2026-03-09 16:57:30";"KA10AA0033";1;260;0.77;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
202;"2026-03-09 16:57:46";"KA10KA0033";0;280;0.6;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
203;"2026-03-09 16:58:31";"KA11LA0033";0;320;0.66;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
204;"2026-03-09 16:59:03";"KA01OI5710";1;340;0.68;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
205;"2026-03-09 17:00:19";"KA27ZA0033";0;400;0.61;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
206;"2026-03-09 17:00:47";"KA01QS4524";2;420;0.69;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
207;"2026-03-09 17:01:09";"KA03KA0000";0;420;0.75;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
208;"2026-03-09 17:03:13";"KA41AA0033";0;520;0.65;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
209;"2026-03-09 17:03:27";"KA03KA0000";4;540;0.94;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
210;"2026-03-09 17:03:41";"KA00AO0000";3;560;0.72;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
211;"2026-03-09 17:03:57";"KA05TH7103";2;580;0.69;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
212;"2026-03-09 17:04:14";"KA01OH5710";4;600;0.7;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
213;"2026-03-09 17:04:56";"KA00OK0000";0;640;0.79;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
214;"2026-03-09 17:07:29";"KA51KA0000";0;860;0.84;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
215;"2026-03-09 17:08:11";"SK00HO0185";0;860;0.94;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
216;"2026-03-09 17:09:39";"AP07OT2111";3;1080;0.64;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
217;"2026-03-09 17:09:57";"AP17DA0247";3;1100;0.62;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
218;"2026-03-09 17:10:38";"AP24ZE0284";1;1160;0.64;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
219;"2026-03-09 17:10:56";"AP07OT0217";0;1160;0.73;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
220;"2026-03-09 17:12:01";"OD06HU0000";1;1200;0.79;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
221;"2026-03-09 17:12:45";"AP07OT0247";0;1220;0.62;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
222;"2026-03-09 17:13:34";"SK06UG0000";1;1260;0.64;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
223;"2026-03-09 17:14:11";"KA50DW0712";0;1300;0.65;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
224;"2026-03-09 17:14:32";"KA05CK0000";0;1320;0.81;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
225;"2026-03-09 17:14:39";"AP14EA7247";1;1320;0.61;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
226;"2026-03-09 17:15:55";"KA66GG0671";0;1380;0.62;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
227;"2026-03-09 17:16:04";"KA52AS0000";1;1380;0.76;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
228;"2026-03-09 17:16:18";"AP28CC4237";1;1400;0.73;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
229;"2026-03-09 17:16:32";"AP28CC6284";1;1420;0.69;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
230;"2026-03-09 17:16:48";"AP17DA0247";6;1420;0.72;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
231;"2026-03-09 17:17:13";"AP28CC4284";0;1460;0.75;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
232;"2026-03-09 17:17:36";"AP28CC0000";1;1500;0.79;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
233;"2026-03-09 17:18:52";"PB08CC0000";0;1700;0.81;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
234;"2026-03-09 17:19:09";"AP24EC0284";1;1720;0.65;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
235;"2026-03-09 17:19:28";"KA84KA0000";1;1740;0.74;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
236;"2026-03-09 17:19:45";"AP28CC0000";0;1760;0.82;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
237;"2026-03-09 17:20:05";"AP28CC0000";0;1780;0.81;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
238;"2026-03-09 17:20:23";"AP28CC0000";0;1800;0.86;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
239;"2026-03-09 17:20:43";"KA84KA0000";0;1820;0.89;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
240;"2026-03-09 17:21:09";"KA84KA0000";0;1840;0.9;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
241;"2026-03-09 17:21:32";"KA84KA0000";1;1860;0.88;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
242;"2026-03-09 17:21:54";"KA84KA0000";1;1880;0.95;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
243;"2026-03-09 17:22:41";"KA84KA0000";1;1920;0.86;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
244;"2026-03-09 17:23:11";"KA84KA0000";0;1940;0.95;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
245;"2026-03-09 17:23:58";"KA84KA0000";0;1960;0.95;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
246;"2026-03-09 17:24:42";"KA05ON8111";0;2020;0.69;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
247;"2026-03-09 17:25:03";"AP58NC0111";1;2040;0.73;"";"";"";"";"C:/Users/steph/Downloads/12356945_3840_2160_60fps.mp4";"";0;""
248;"2026-03-09 17:33:14";"KA10HK2172";0;40;0.63;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
249;"2026-03-09 17:33:30";"KA27NH0296";1;100;0.61;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
250;"2026-03-09 17:34:06";"KA02NH9091";0;200;0.61;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
251;"2026-03-09 17:34:15";"KA02MM0009";0;220;0.67;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
252;"2026-03-09 17:34:19";"KA28HK0072";1;220;0.61;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
253;"2026-03-09 17:34:26";"KA02MK9091";0;240;0.7;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
254;"2026-03-09 17:34:37";"KA02HK0725";1;260;0.6;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
255;"2026-03-09 17:34:44";"KA02MM9091";0;260;0.89;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
256;"2026-03-09 17:34:57";"KA02MM0909";0;280;0.86;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
257;"2026-03-09 17:35:26";"RJ12IZ0002";0;340;0.64;"";"";"";"";"C:/Users/steph/Downloads/Untitled video - Made with Clipchamp (2).mp4";"";0;""
258;"2026-03-09 22:59:25";"DL38CB1384";0;80;0.8;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
259;"2026-03-09 22:59:38";"KA13LC8138";1;100;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
260;"2026-03-09 23:00:02";"DL21ZC7621";0;120;0.83;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
261;"2026-03-09 23:00:27";"DL21ZC0762";0;140;0.85;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
262;"2026-03-09 23:01:21";"HR26CH0686";0;180;0.73;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
263;"2026-03-09 23:02:07";"HR26CH4686";0;200;0.78;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
264;"2026-03-09 23:02:26";"HR26CH0686";0;220;0.8;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
265;"2026-03-09 23:48:35";"DL3CBJ1384";0;80;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
266;"2026-03-09 23:48:47";"ID13CBJ138";1;100;0.67;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
267;"2026-03-09 23:49:04";"DL2CAT1762";0;120;0.79;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
268;"2026-03-09 23:49:13";"DL2CAT1762";0;140;0.81;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
269;"2026-03-09 23:49:33";"HR26CO6869";0;180;0.73;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
270;"2026-03-09 23:49:46";"HR26C46869";0;200;0.74;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
271;"2026-03-09 23:49:57";"HR26CO6869";0;220;0.8;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";0;""
272;"2026-03-09 23:57:59";"DL3CBJ1384";0;80;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"CRITICAL"
273;"2026-03-09 23:58:12";"ID13CBJ138";1;100;0.67;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"MEDIUM"
274;"2026-03-09 23:58:28";"DL2CAT4762";0;120;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
275;"2026-03-09 23:58:38";"DL2CAT4762";0;140;0.87;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
276;"2026-03-09 23:58:56";"HR26CQ6869";0;180;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
277;"2026-03-09 23:59:10";"HR26CQ6869";0;200;0.81;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
278;"2026-03-09 23:59:22";"HR26CQ6869";0;220;0.83;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
279;"2026-03-10 00:19:14";"DL3CBJ1384";0;80;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"CRITICAL"
280;"2026-03-10 00:19:27";"ID13CBJ138";1;100;0.67;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"MEDIUM"
281;"2026-03-10 00:19:43";"DL2CAT4762";0;120;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
282;"2026-03-10 00:19:52";"DL2CAT4762";0;140;0.87;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
283;"2026-03-10 00:20:11";"HR26CQ6869";0;180;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
284;"2026-03-10 00:20:25";"HR26CQ6869";0;200;0.81;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
285;"2026-03-10 00:20:36";"HR26CQ6869";0;220;0.83;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
286;"2026-03-14 14:50:07";"ODKKIB0261";0;200;0.63;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
287;"2026-03-14 14:50:20";"IA02MN182E";1;220;0.55;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
288;"2026-03-14 14:50:31";"KA02MN1826";0;240;0.7;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
289;"2026-03-14 14:50:45";"KA02HN1828";0;260;0.71;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
290;"2026-03-14 14:51:06";"4I02OH7256";0;380;0.56;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
291;"2026-03-14 14:51:26";"7402KH7256";1;420;0.56;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
292;"2026-03-14 14:51:57";"7402KH7256";1;480;0.57;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
293;"2026-03-14 14:52:53";"3O21ZS0008";1;540;0.72;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
294;"2026-03-14 14:53:05";"KA02MM9097";0;560;0.74;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
295;"2026-03-14 14:53:23";"3I02I70258";1;580;0.54;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
296;"2026-03-14 14:53:31";"KA02MM9091";0;580;0.69;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
297;"2026-03-14 14:53:42";"KA02MM9091";0;600;0.86;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
298;"2026-03-14 14:53:48";"OD147Z0056";1;600;0.59;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
299;"2026-03-14 14:54:00";"KA02MM9091";0;620;0.81;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
300;"2026-03-14 14:54:28";"XI02IIH725";1;640;0.53;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
301;"2026-03-14 15:47:43";"ODKKIB0261";0;200;0.63;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
302;"2026-03-14 15:47:53";"IA02MN182E";1;220;0.55;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
303;"2026-03-14 15:48:04";"KA02MN1826";0;240;0.7;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
304;"2026-03-14 15:48:21";"KA02HN1828";0;260;0.71;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
305;"2026-03-14 15:48:45";"4I02OH7256";0;380;0.56;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
306;"2026-03-14 15:49:00";"7402KH7256";1;420;0.56;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
307;"2026-03-14 15:49:28";"7402KH7256";1;480;0.57;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
308;"2026-03-14 15:50:19";"3O21ZS0008";1;540;0.72;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
309;"2026-03-14 15:50:27";"KA02MM9097";0;560;0.74;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
310;"2026-03-14 15:50:41";"3I02I70258";1;580;0.54;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
311;"2026-03-14 15:50:48";"KA02MM9091";0;580;0.69;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
312;"2026-03-14 15:51:00";"KA02MM9091";0;600;0.86;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
313;"2026-03-14 15:51:07";"OD147Z0056";1;600;0.59;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
314;"2026-03-14 15:51:20";"KA02MM9091";0;620;0.81;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
315;"2026-03-14 15:51:51";"XI02IIH725";1;640;0.53;"";"";"";"";"C:/Users/steph/Downloads/video6285081581337976421.mp4";"";0;""
316;"2026-03-24 12:41:27";"DL3CBJ1384";0;80;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"CRITICAL"
317;"2026-03-24 12:41:42";"ID13CBJ138";1;100;0.67;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"MEDIUM"
318;"2026-03-24 12:42:01";"DL2CAT4762";0;120;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
319;"2026-03-24 12:42:13";"DL2CAT4762";0;140;0.87;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
320;"2026-03-24 12:42:38";"HR26CQ6869";0;180;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
321;"2026-03-24 12:42:55";"HR26CQ6869";0;200;0.81;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
322;"2026-03-24 12:43:09";"HR26CQ6869";0;220;0.83;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
323;"2026-04-06 10:33:15";"DL3CBJ1384";0;80;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"CRITICAL"
324;"2026-04-06 10:33:28";"ID13CBJ138";1;100;0.67;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"MEDIUM"
325;"2026-04-06 10:33:45";"DL2CAT4762";0;120;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
326;"2026-04-06 10:33:55";"DL2CAT4762";0;140;0.87;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
327;"2026-04-06 10:34:17";"HR26CQ6869";0;180;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
328;"2026-04-06 10:34:30";"HR26CQ6869";0;200;0.81;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
329;"2026-04-06 10:34:43";"HR26CQ6869";0;220;0.83;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
330;"2026-04-06 12:27:36";"DL3CBJ1384";0;80;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"CRITICAL"
331;"2026-04-06 12:27:49";"ID13CBJ138";1;100;0.67;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";2;"MEDIUM"
332;"2026-04-06 12:28:06";"DL2CAT4762";0;120;0.84;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
333;"2026-04-06 12:28:15";"DL2CAT4762";0;140;0.87;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";3;"CRITICAL"
334;"2026-04-06 12:28:36";"HR26CQ6869";0;180;0.77;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
335;"2026-04-06 12:28:50";"HR26CQ6869";0;200;0.81;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
336;"2026-04-06 12:29:03";"HR26CQ6869";0;220;0.83;"";"";"";"";"C:/Users/steph/Downloads/mycarplate.mp4";"";4;"CRITICAL"
